label,input
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4444
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: EAPOL-Key message 4/4 received replay_counter=845
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-1709
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-66 noise=-95 txrate=144.4 Mb/s
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message 2/4 received replay_counter=549
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated due to inactivity reason=4 seq=4435
error,dnsmasq-dhcp[411]: bad DHCP request from 6c:5a:b0:2e:91:c8: requested address outside subnet xid=4799
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1657
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 retry counter reset after successful frame ack retry_count=0 event_id=train-1715
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=2052
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b temporary queue timeout recovered queue=3 event_id=train-1717
error,kernel: wlan0: hardware restart required after station dc:a6:32:48:91:0f transmit timeout queue=7
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 5c:e9:1e:33:8f:a1 attempt=3917
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RADIUS: Access-Accept received session=3316
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 changed power save mode: off ps_seq=1708
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message received replay_counter=571
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1865
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd RADIUS: Access-Accept received session=3280
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message 3/4 sent replay_counter=646
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.1X: authentication failed session=5371
normal,kernel: wlan0: station 3c:22:fb:10:24:38 low signal warning cleared signal=-55 event_id=train-1727
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 changed power save mode: off ps_seq=2062
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: associated (aid 4)
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key message 2/4 received replay_counter=765
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key timeout after message 3/4 retry=0
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: EAP timeout waiting for response session=5102
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=6c:5a:b0:2e:91:c8 bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4574
error,kernel: wlan0: station f4:f5:d8:7a:19:2b link failed due to poor channel conditions signal=-86 event_id=train-1734
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4559
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: authentication completed successfully session=3317
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.1X: authentication failed session=5365
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=b8:27:eb:6d:45:f2 bssid=18:64:72:2f:8a:c3 seq=5541
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode disabled ps_seq=1488
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.203 f4:f5:d8:7a:19:2b
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a changed power save mode: off ps_seq=1696
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: disassociated due to inactivity reason=4 seq=4651
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4276
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: received EAPOL-Key with invalid MIC replay_counter=3698
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authenticated auth_seq=372
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.118 28:cf:e9:5b:73:a4
normal,kernel: wlan0: station dc:a6:32:48:91:0f low signal warning cleared signal=-67 event_id=train-1747
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: EAPOL-Key message 4/4 received replay_counter=851
error,kernel: wlan0: hardware restart required after station e4:5f:01:aa:3b:77 transmit timeout queue=1 event_id=train-1749
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 PMKSA cache entry added cache_id=2994
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=OfficeWiFi-Guest station=a0:36:9f:71:b5:2e event_id=train-1751
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-48 noise=-95 txrate=144.4 Mb/s
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 data rate updated to 72.2 Mbps mcs=7 event_id=train-1753
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 accounting interim update sent session=3422
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 9c:b6:d0:13:7e:64 attempt=3875
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=1206
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=2 event_id=train-1757
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1555
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1900
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b PMF required but client did not negotiate management frame protection attempt=5843
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=2014
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 authorized vlan=2 event_id=train-1762
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session started session=3444
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.91 a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake completed (RSN) gtk=0 event_id=train-1765
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=0
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated due to inactivity reason=4 seq=4645
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.101 a0:36:9f:71:b5:2e
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: server timeout during authentication session=5284
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1795
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 kicked due to low ACK response rate ack_rate=14 event_id=train-1771
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry_count=0 event_id=train-1772
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-1773
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.3.175 3c:22:fb:10:24:38 lease conflict detected xid=4905
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 retry counter reset after successful frame ack retry_count=2 event_id=train-1775
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 authorized vlan=2 event_id=train-1776
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.56 48:5f:99:c0:21:6a
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4560
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 PMKSA cache entry added cache_id=3104
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4548
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-1781
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.184 88:66:5a:d1:72:0c
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key handshake completed (RSN) event_id=train-1783
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=2s event_id=train-1784
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-1785
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1885
error,dnsmasq-dhcp[411]: no address available for DHCP request from 48:5f:99:c0:21:6a pool=1 event_id=train-1787
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key installation failed keyidx=1 event_id=train-1788
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=1673
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 accounting session started session=3472
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5160
error,dnsmasq-dhcp[411]: no address available for DHCP request from 48:5f:99:c0:21:6a pool=4 event_id=train-1792
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key installation failed keyidx=3 event_id=train-1793
normal,kernel: wlan0: station 88:66:5a:d1:72:0c power save mode enabled ps_seq=1669
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:01 station=2c:54:cf:92:10:bd roam_seq=3055
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 5c:e9:1e:33:8f:a1 attempt=3827
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=4027
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=62s event_id=train-1798
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a changed power save mode: off ps_seq=1936
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: received EAPOL-Key with invalid MIC replay_counter=3962
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.1X: authentication completed successfully session=3237
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake completed (RSN) gtk=2 event_id=train-1802
normal,radiusd[822]: Login OK: [dc:a6:32:48:91:0f] from client ap-7 port 4327
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5921
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 low signal warning cleared signal=-51 event_id=train-1805
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=9c:b6:d0:13:7e:64 bssid=00:25:9c:7a:10:01 reason=34 locally_generated=0 seq=4280
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 authorized vlan=2 event_id=train-1807
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 FT authentication completed r0kh_id=ap-0 event_id=train-1808
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message 2/4 received replay_counter=909
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: associated (aid 8)
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=104s event_id=train-1811
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 temporary queue timeout recovered queue=7
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 disconnected due to excessive frame retries retry_count=14
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Reject received session=5316
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e authorized vlan=2 event_id=train-1815
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2 event_id=train-1816
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated due to inactivity reason=4 seq=4285
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4277
error,kernel: wlan0: firmware crashed during key install for station 2c:54:cf:92:10:bd crash_id=5785
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=OfficeWiFi station=9c:b6:d0:13:7e:64 event_id=train-1820
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=64:70:02:9a:bc:11 station=3c:22:fb:10:24:38 roam_seq=3015
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: associated (aid 28)
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e EAP-TLS: client certificate validation failed serial=105321
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=OfficeWiFi station=9c:b6:d0:13:7e:64 event_id=train-1824
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 authorized vlan=2 event_id=train-1825
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4350
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4518
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode enabled after association interval=21s event_id=train-1828
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.168 28:cf:e9:5b:73:a4
error,radiusd[822]: Login incorrect: [3c:22:fb:10:24:38] invalid password from client ap-1 event_id=train-1830
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.115 9c:b6:d0:13:7e:64
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b FT authentication completed r0kh_id=ap-0
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3943
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.43 f4:f5:d8:7a:19:2b
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Reject received session=5286
error,hostapd: wlan0: STA dc:a6:32:48:91:0f disconnected due to excessive frame retries retry_count=13 event_id=train-1836
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4181
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 5c:e9:1e:33:8f:a1 attempt=4097
error,kernel: wlan0: station 28:cf:e9:5b:73:a4 link failed due to poor channel conditions signal=-91 event_id=train-1839
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received after retry retry_count=0 event_id=train-1840
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 low signal warning cleared signal=-51 event_id=train-1841
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-1842
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a changed power save mode: off ps_seq=2206
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5851
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.0.160 3c:22:fb:10:24:38 lease conflict detected xid=4890
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a keepalive retry succeeded retry_count=1 event_id=train-1846
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=0 event_id=train-1847
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3613
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 changed power save mode: on ps_seq=1769
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd RADIUS: server timeout during authentication session=5140
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: EAPOL-Key message 4/4 received replay_counter=821
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode disabled ps_seq=1614
error,"kernel: wlan0: station 9c:b6:d0:13:7e:64 beacon loss detected, connection unstable seq=5615"
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake timeout retry=0 event_id=train-1854
error,dnsmasq-dhcp[411]: no address available for DHCP request from a0:36:9f:71:b5:2e pool=5 event_id=train-1855
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authenticated auth_seq=492
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1594
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4629
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake timeout retry=0 event_id=train-1859
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 accounting interim update sent session=3478
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication failed session=5017
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=5c:e9:1e:33:8f:a1 above=1 signal=-44 noise=-95 txrate=144.4 Mb/s
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message 3/4 sent replay_counter=844
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 power save mode disabled after traffic idle interval=20s event_id=train-1864
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=14s event_id=train-1865
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.100 9c:b6:d0:13:7e:64 xid=1220
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=2921
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 data rate updated to 300 Mbps mcs=3 event_id=train-1868
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1830
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: group key handshake completed (RSN) gtk=2 event_id=train-1870
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.109 0c:8b:fd:61:c2:14 client-59
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd EAP: peer certificate verified serial=103190
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=92s event_id=train-1873
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake timeout retry=2 event_id=train-1874
error,kernel: wlan0: tx queue stuck for station f4:f5:d8:7a:19:2b; firmware recovery triggered queue=1
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=4171
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake completed (RSN) gtk=2 event_id=train-1877
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.1X: authentication completed successfully session=3177
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=2173
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.163 70:3a:cb:51:2d:88 xid=4893
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-58 noise=-95 txrate=144.4 Mb/s
error,kernel: wlan0: tx queue stuck for station 28:cf:e9:5b:73:a4; firmware recovery triggered queue=4
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-1883
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.64 88:66:5a:d1:72:0c
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b temporary queue timeout recovered queue=1 event_id=train-1885
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=3116
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c denied by MAC ACL policy acl_rule=9 event_id=train-1887
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=39s event_id=train-1888
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 temporary queue timeout recovered queue=1 event_id=train-1889
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a accounting session started session=3556
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message received replay_counter=895
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key installation failed keyidx=3 event_id=train-1892
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-1893
