label,input
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4229
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-1903"
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1180
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd RADIUS: server timeout during authentication session=5158
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 3c:22:fb:10:24:38 ignored because address pool exhausted pool=0 event_id=train-4764
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4163
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4293
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1343
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac disconnected due to excessive frame retries retry_count=9
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=4040
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key timeout after message 1/4 retry=3 event_id=train-3787
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary keepalive miss recovered without disconnect retry=2 event_id=train-2033
error,radiusd[822]: Login incorrect: [0c:8b:fd:61:c2:14] invalid password from client ap-7 event_id=train-5115
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=3053
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=1104
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received sequence=1980
error,"hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive timeout exceeded, station removed reason=4 retry_count=12"
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 RADIUS: server timeout during authentication session=4984
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1541
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 transient low ACK rate recovered ack_rate=46
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1360
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=18:64:72:2f:8a:c3 station=f4:f5:d8:7a:19:2b roam_seq=3176
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: pairwise key installation failed keyidx=2 event_id=train-3886
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 accounting session updated rx_bytes=64785 tx_bytes=86565
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 keepalive response received after retry retry=0 event_id=train-2097
error,kernel: wlan0: driver failed to install pairwise key for station a0:36:9f:71:b5:2e keyidx=3
error,dnsmasq-dhcp[411]: no address available for DHCP request from dc:a6:32:48:91:0f pool=0 event_id=train-4668
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Accept received session=3360
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=561
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=dc:a6:32:48:91:0f bssid=18:64:72:2f:8a:c3 seq=5196
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1228
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 EAP: peer certificate verified serial=103294
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: received EAPOL-Key with invalid MIC replay_counter=4029
error,kernel: wlan0: connection lost from 00:25:9c:7a:10:01 after beacon timeout station=9c:b6:d0:13:7e:64 seq=5207
error,dnsmasq-dhcp[411]: no address available for DHCP request from 88:66:5a:d1:72:0c pool=4
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1302
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=64:70:02:9a:bc:11 id=0 ssid=Lab-WPA2 station=a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 RSN: PMKSA cache entry added cache_id=2421
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 disconnected due to excessive frame retries retry_count=11
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1410
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.4.180 88:66:5a:d1:72:0c lease conflict detected xid=4720
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=OfficeWiFi station=a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac FT authentication completed r0kh_id=ap-7
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 WPA: EAPOL-Key message 3/4 sent replay_counter=736
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message 2/4 received replay_counter=675
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 signal poll updated signal=-51 noise=-95 event_id=train-3018
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.187 0c:8b:fd:61:c2:14 client-47
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1434
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: EAPOL-Key message 4/4 received replay_counter=557
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 RSN: using cached PMKSA for fast reconnect cache_id=2599
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=723
error,dnsmasq-dhcp[411]: bad DHCP request from 28:cf:e9:5b:73:a4: requested address outside subnet xid=4819
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2 event_id=train-374
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.152 5c:e9:1e:33:8f:a1 xid=1082
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: authenticated auth_seq=78
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.183 64:5a:04:a9:33:e1 client-73
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: EAPOL-Key message 4/4 received replay_counter=503
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=64:70:02:9a:bc:11 station=a8:6d:aa:42:bc:09 roam_seq=3220
normal,"hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2035"
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: group key handshake timeout retry=1 event_id=train-3941
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=dc:a6:32:48:91:0f above=1 signal=-66 noise=-95 txrate=54 Mb/s
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 RSN: PMKSA cache entry added cache_id=2336
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authentication failed status_code=13 attempt=5682
error,kernel: wlan0: station 5c:e9:1e:33:8f:a1 link failed due to poor channel conditions signal=-92 event_id=train-5396
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b RSN: PMKSA cache lookup succeeded cache_id=2438
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 RSN: PMKSA cache lookup succeeded cache_id=2453
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=a8:6d:aa:42:bc:09 bssid=18:64:72:2f:8a:c3 seq=5236
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: disassociated due to inactivity reason=4 seq=4486
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=798
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 temporary queue timeout recovered queue=0
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: EAPOL-Key message 4/4 received replay_counter=431
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b accounting session started session=3428
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: received EAPOL-Key with invalid MIC replay_counter=3975
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication failed session=4939
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.5.205 a0:36:9f:71:b5:2e lease conflict detected xid=4745
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 WPA: EAPOL-Key message 3/4 sent replay_counter=682
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication failed session=5035
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 FT authentication completed r0kh_id=ap-7
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: association denied status_code=17 AP full attempt=5640
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=1 event_id=train-3965
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4323
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 accounting session updated rx_bytes=65201 tx_bytes=87109
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a disconnected due to excessive frame retries retry_count=11
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=62s event_id=train-1754
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1645
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=9c:b6:d0:13:7e:64 bssid=00:25:9c:7a:10:02 seq=5351
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:02 id=0 ssid=Lab-WPA2 station=9c:b6:d0:13:7e:64
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry=0 event_id=train-1875
error,"kernel: wlan0: station a8:6d:aa:42:bc:09 beacon loss detected, connection unstable seq=5200"
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 retry count high but frame delivered retry_count=4 event_id=train-3599
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4130
error,"kernel: wlan0: station 70:3a:cb:51:2d:88 beacon loss detected, connection unstable seq=5295"
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e temporary keepalive miss recovered without disconnect retry=2 event_id=train-2201
normal,kernel: wlan0: station a0:36:9f:71:b5:2e data rate updated to 866.7 Mbps mcs=11 event_id=train-2903
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=342
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 low signal warning cleared signal=-59
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 retry count high but frame delivered retry_count=2 event_id=train-3543
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 data rate updated to 300 Mbps mcs=3 event_id=train-2991
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.5.93 d8:bb:c1:07:90:ac xid=4823
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.171 70:3a:cb:51:2d:88 client-61
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RSN: using cached PMKSA for fast reconnect cache_id=2364
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 retry counter reset after successful frame ack retry_count=2 event_id=train-2242
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.0.50 3c:22:fb:10:24:38 lease conflict detected xid=4590
normal,kernel: wlan0: station a0:36:9f:71:b5:2e retry count high but frame delivered retry_count=4 event_id=train-3551
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac temporary keepalive miss recovered without disconnect retry=2 event_id=train-2117
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=87s event_id=train-1659
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 WPA: pairwise key installation failed keyidx=2 event_id=train-3898
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=2 event_id=train-202
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a denied by MAC ACL policy acl_rule=9 event_id=train-5701
error,dnsmasq-dhcp[411]: bad DHCP request from 9c:b6:d0:13:7e:64: requested address outside subnet xid=4559
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e RSN: PMKSA cache hit cache_id=2765
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry=0 event_id=train-1977
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=69s
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1336
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RSN: PMKSA cache lookup succeeded cache_id=2578
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.0.128 b8:27:eb:6d:45:f2 xid=4668
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=Corp-8021X station=9c:b6:d0:13:7e:64
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd deauthenticated after keepalive timeout reason=4 retry_count=10
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 RSN: PMKSA cache lookup succeeded cache_id=2433
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.104 f4:f5:d8:7a:19:2b xid=1034
error,radiusd[822]: Login incorrect: [70:3a:cb:51:2d:88] invalid password from client ap-5 event_id=train-5073
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 signal poll updated signal=-71 noise=-95 event_id=train-3038
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 RSN: PMKSA cache hit cache_id=2785
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: association denied status_code=17 AP full attempt=5715
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: group key handshake timeout retry=3 event_id=train-3899
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-2210
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-1885"
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4220
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.184 a8:6d:aa:42:bc:09
error,"hostapd: wlan0: STA 9c:b6:d0:13:7e:64 keepalive timeout exceeded, station removed reason=4 retry_count=11"
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4134
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.80 2c:54:cf:92:10:bd
normal,kernel: wlan0: station a0:36:9f:71:b5:2e data rate updated to 866.7 Mbps mcs=11 event_id=train-3011
error,"hostapd: wlan0: STA 64:5a:04:a9:33:e1 excessive frame retries, disconnecting station retry_count=9"
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 temporary queue timeout recovered queue=0
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 transient low ACK rate recovered ack_rate=64
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=0
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3854
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c retry counter reset after successful frame ack retry_count=2 event_id=train-1978
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 deauthenticated after keepalive timeout reason=4 retry_count=11
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message 2/4 received replay_counter=657
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4405
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=2s
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4153
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac changed power save mode: on ps_seq=1529
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 signal poll updated signal=-57 noise=-95
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 34)
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 PMF required but client did not negotiate management frame protection attempt=5703
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary keepalive miss recovered without disconnect retry=2 event_id=train-2069
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 data rate updated to 300 Mbps mcs=3 event_id=train-3003
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1516
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4488
error,kernel: wlan0: hardware restart required after station b8:27:eb:6d:45:f2 transmit timeout queue=6
error,kernel: wlan0: firmware crashed during key install for station 5c:e9:1e:33:8f:a1 crash_id=5420
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key handshake completed (RSN) event_id=train-237
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=1309
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.2.48 f4:f5:d8:7a:19:2b xid=4778
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key timeout after message 1/4 retry=3 event_id=train-4075
error,"hostapd: wlan0: STA a8:6d:aa:42:bc:09 excessive frame retries, disconnecting station retry_count=14"
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication failed session=4891
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=417
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 RSN: PMKSA cache lookup succeeded cache_id=2653
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f RSN: PMKSA cache entry added cache_id=2586
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message 3/4 sent replay_counter=730
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5148
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2155"
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=780
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e RSN: PMKSA cache hit cache_id=2495
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-1987"
error,radiusd[822]: Login incorrect: [70:3a:cb:51:2d:88] invalid password from client ap-7 event_id=train-5163
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=0 event_id=train-3748
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=f4:f5:d8:7a:19:2b above=1 signal=-60 noise=-95 txrate=144.4 Mb/s
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac temporary keepalive miss recovered without disconnect retry=2 event_id=train-2099
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4435
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.97 0c:8b:fd:61:c2:14 client-37
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=0c:8b:fd:61:c2:14 scan_id=3069
error,"hostapd: wlan0: STA f4:f5:d8:7a:19:2b no keepalive ACK after retries, deauthenticating reason=4 retry_count=12"
error,"hostapd: wlan0: STA 48:5f:99:c0:21:6a keepalive timeout exceeded, station removed reason=4 retry_count=9"
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 temporary queue timeout recovered queue=4
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1519
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2209"
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 deauthenticated after keepalive timeout reason=4 retry_count=9
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 single missed ack recovered on retry retry_count=1 event_id=train-3537
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a deauthenticated after keepalive timeout reason=4 retry_count=11
