label,input
error,2023-11-14T22:43:35.350Z hostapd: wlan0: STA 02:00:00:00:01:e0 IEEE 802.11: deauthenticated due to local deauth request
error,2023-11-14T23:22:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
error,2023-11-14T23:40:05.100Z hostapd: wlan0: STA 02:00:00:00:05:6a WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-15T00:23:50.050Z hostapd: wlan0: STA 02:00:00:00:08:27 IEEE 802.11: associated (aid 4)
error,2023-11-14T22:54:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
normal,2023-11-15T01:02:20.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=3 locally_generated=1
normal,2023-11-14T22:45:00.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:01:f9
error,2023-11-14T22:55:20.250Z hostapd: wlan0: STA 02:00:00:00:02:a1 rejected due to ACL deny list
error,2023-11-15T01:02:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-14T22:53:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-14T22:16:40.100Z hostapd: wlan0: STA 02:00:00:00:00:35 WPA: pairwise key handshake completed (RSN)
error,2023-11-14T23:13:20.250Z hostapd: wlan0: STA 02:00:00:00:03:c1 rejected due to ACL deny list
normal,2023-11-15T00:46:00.050Z hostapd: wlan0: STA 02:00:00:00:09:89 IEEE 802.11: associated (aid 1)
error,2023-11-15T01:09:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-14T22:57:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-15T00:04:55.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:06:f8
error,2023-11-14T23:21:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
normal,2023-11-15T00:16:15.000Z hostapd: wlan0: STA 02:00:00:00:07:ac IEEE 802.11: authenticated
normal,2023-11-14T22:40:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:55:30.000Z hostapd: wlan0: STA 02:00:00:00:06:5f IEEE 802.11: authenticated
normal,2023-11-14T22:33:00.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:01:39
error,2023-11-15T01:00:05.200Z kernel: wlan0: Michael MIC failure detected for STA 02:00:00:00:0a:6a
error,2023-11-15T00:42:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
error,2023-11-15T01:24:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:0b:f4 wrong network
normal,2023-11-14T22:24:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:00:ab
normal,2023-11-15T00:09:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:07:3b
normal,2023-11-14T22:28:25.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
error,2023-11-14T23:14:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
error,2023-11-15T01:25:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
error,2023-11-14T22:34:35.150Z hostapd: wlan0: STA 02:00:00:00:01:50 WPA: EAPOL-Key timeout
normal,2023-11-14T22:42:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:01:d6
error,2023-11-15T00:47:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
normal,2023-11-15T01:14:25.000Z hostapd: wlan0: STA 02:00:00:00:0b:52 IEEE 802.11: authenticated
normal,2023-11-15T01:03:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0a:a4
error,2023-11-14T23:07:40.350Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:03:65
normal,2023-11-14T23:51:30.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:06:1f
error,2023-11-14T22:21:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
normal,2023-11-15T00:26:20.100Z hostapd: wlan0: STA 02:00:00:00:08:4d IEEE 802.11: associated (aid 2)
normal,2023-11-14T22:14:25.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=3 locally_generated=1
error,2023-11-14T22:15:30.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T01:03:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
error,2023-11-15T01:02:40.350Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0a:95
normal,2023-11-15T01:30:00.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0c:49
error,2023-11-14T23:11:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
normal,2023-11-15T00:13:20.100Z hostapd: wlan0: STA 02:00:00:00:07:7d IEEE 802.11: associated (aid 2)
normal,2023-11-14T22:44:10.100Z hostapd: wlan0: STA 02:00:00:00:01:eb WPA: pairwise key handshake completed (RSN)
error,2023-11-15T00:28:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,"2023-11-14T23:48:20.100Z hostapd: wlan0: STA 02:00:00:00:05:f1 IEEE 802.11: denied association, too many stations"
error,2023-11-15T01:27:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
error,2023-11-15T00:27:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:08:64 wrong network
error,2023-11-14T22:46:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:04:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:06:f6
normal,2023-11-15T00:51:10.050Z hostapd: wlan0: STA 02:00:00:00:09:db IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:07:20.000Z hostapd: wlan0: STA 02:00:00:00:03:61 IEEE 802.11: authenticated
error,"2023-11-14T22:39:20.100Z hostapd: wlan0: STA 02:00:00:00:01:a1 IEEE 802.11: denied association, too many stations"
normal,2023-11-14T23:39:10.050Z hostapd: wlan0: STA 02:00:00:00:05:5b IEEE 802.11: associated (aid 1)
error,2023-11-14T23:27:20.250Z hostapd: wlan0: STA 02:00:00:00:04:a1 rejected due to ACL deny list
normal,2023-11-14T23:39:35.050Z hostapd: wlan0: STA 02:00:00:00:05:64 IEEE 802.11: associated (aid 1)
error,2023-11-15T01:19:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-15T00:31:25.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-61 noise=9999 txrate=144400
normal,2023-11-15T01:23:55.000Z hostapd: wlan0: STA 02:00:00:00:0b:e8 IEEE 802.11: authenticated
error,2023-11-15T00:26:20.250Z hostapd: wlan0: STA 02:00:00:00:08:51 rejected due to ACL deny list
error,2023-11-14T23:11:35.500Z dhclient[532]: No DHCPOFFERS received.
error,"2023-11-15T00:41:35.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SSID-TEMP-DISABLED id=0 ssid=""LabWiFi"" auth_failures=1 duration=10 reason=WRONG_KEY"
error,"2023-11-14T22:39:20.150Z hostapd: wlan0: STA 02:00:00:00:01:a1 IEEE 802.11: authentication rejected, status_code=13"
error,2023-11-14T22:53:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
error,2023-11-15T01:29:35.150Z hostapd: wlan0: STA 02:00:00:00:0c:40 WPA: EAPOL-Key timeout
normal,2023-11-15T01:00:40.100Z hostapd: wlan0: STA 02:00:00:00:0a:75 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:31:40.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:08:a5
error,2023-11-14T23:15:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-15T01:05:25.150Z wpa_supplicant[212]: wlan0: WPA: Key negotiation completed with 02:11:22:33:44:66 [PTK=CCMP GTK=CCMP]
normal,2023-11-15T00:49:10.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-15T01:06:55.100Z hostapd: wlan0: STA 02:00:00:00:0a:d8 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:37:25.050Z hostapd: wlan0: STA 02:00:00:00:09:02 IEEE 802.11: associated (aid 3)
normal,2023-11-14T22:54:20.000Z hostapd: wlan0: STA 02:00:00:00:02:91 IEEE 802.11: authenticated
error,2023-11-14T23:37:00.450Z kernel: wlan0: firmware crashed while processing association response
normal,2023-11-15T00:30:00.000Z hostapd: wlan0: STA 02:00:00:00:08:89 IEEE 802.11: authenticated
normal,2023-11-15T00:45:45.150Z dhclient[532]: DHCPREQUEST on wlan0 to 02:11:22:33:44:55 port 67
normal,2023-11-14T23:20:10.000Z hostapd: wlan0: STA 02:00:00:00:04:2b IEEE 802.11: authenticated
error,2023-11-15T00:02:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-15T00:39:15.050Z hostapd: wlan0: STA 02:00:00:00:09:1c IEEE 802.11: associated (aid 1)
normal,2023-11-15T01:12:55.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0b:38
normal,2023-11-14T23:14:30.000Z hostapd: wlan0: STA 02:00:00:00:03:cf IEEE 802.11: authenticated
normal,2023-11-15T01:07:05.000Z hostapd: wlan0: STA 02:00:00:00:0a:da IEEE 802.11: authenticated
normal,2023-11-15T00:42:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-15T01:27:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0c:1b
error,2023-11-14T23:13:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
error,2023-11-14T22:25:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
error,2023-11-14T23:52:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-15T01:08:20.250Z hostapd: wlan0: STA 02:00:00:00:0a:f1 rejected due to ACL deny list
normal,2023-11-15T01:06:25.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
normal,2023-11-15T00:58:05.050Z hostapd: wlan0: STA 02:00:00:00:0a:4a IEEE 802.11: associated (aid 6)
normal,2023-11-15T00:03:10.100Z hostapd: wlan0: STA 02:00:00:00:06:db WPA: pairwise key handshake completed (RSN)
error,2023-11-14T23:06:20.250Z hostapd: wlan0: STA 02:00:00:00:03:51 rejected due to ACL deny list
normal,2023-11-14T23:48:20.100Z hostapd: wlan0: STA 02:00:00:00:05:ed IEEE 802.11: associated (aid 2)
normal,2023-11-15T00:16:35.050Z hostapd: wlan0: STA 02:00:00:00:07:b0 IEEE 802.11: associated (aid 1)
normal,2023-11-14T22:21:00.000Z hostapd: wlan0: STA 02:00:00:00:00:79 IEEE 802.11: authenticated
normal,2023-11-15T00:42:20.100Z hostapd: wlan0: STA 02:00:00:00:09:4d IEEE 802.11: associated (aid 2)
normal,2023-11-15T00:24:35.000Z hostapd: wlan0: STA 02:00:00:00:08:30 IEEE 802.11: authenticated
error,2023-11-14T23:44:05.300Z hostapd: wlan0: STA 02:00:00:00:05:aa WPA: 4-way handshake information element mismatch
error,2023-11-15T00:51:05.100Z hostapd: wlan0: STA 02:00:00:00:09:da WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-15T00:25:10.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:3b
normal,2023-11-14T22:32:20.000Z hostapd: wlan0: STA 02:00:00:00:01:31 IEEE 802.11: authenticated
error,2023-11-15T01:29:25.200Z hostapd: wlan0: STA 02:00:00:00:0c:42 IEEE 802.11: deauthenticated due to inactivity
normal,2023-11-15T00:15:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:07:a4
normal,2023-11-14T23:41:45.000Z dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.0.0.87 02:00:00:00:05:86
error,"2023-11-14T22:26:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-15T00:07:05.050Z hostapd: wlan0: STA 02:00:00:00:07:1a IEEE 802.11: associated (aid 6)
error,2023-11-14T23:26:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T01:01:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-14T23:38:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
normal,2023-11-14T22:14:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:00:14
error,2023-11-14T23:41:20.050Z hostapd: wlan0: STA 02:00:00:00:05:81 IEEE 802.11: association denied due to unsupported rates
normal,2023-11-15T00:35:55.100Z hostapd: wlan0: STA 02:00:00:00:08:e8 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T00:09:00.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:07:39
error,2023-11-14T22:52:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
normal,2023-11-14T22:30:55.100Z hostapd: wlan0: STA 02:00:00:00:01:18 WPA: pairwise key handshake completed (RSN)
error,2023-11-14T23:09:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T01:28:35.000Z hostapd: wlan0: STA 02:00:00:00:0c:34 IEEE 802.11: authenticated
normal,2023-11-14T22:14:50.050Z hostapd: wlan0: STA 02:00:00:00:00:17 IEEE 802.11: associated (aid 4)
error,2023-11-14T22:13:50.150Z hostapd: wlan0: STA 02:00:00:00:00:07 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T01:15:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
error,2023-11-14T23:06:30.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T22:55:15.000Z hostapd: wlan0: STA 02:00:00:00:02:9c IEEE 802.11: authenticated
error,2023-11-15T00:31:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:08:a4
error,2023-11-14T22:50:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-14T23:48:20.050Z hostapd: wlan0: STA 02:00:00:00:05:f1 IEEE 802.11: association denied due to unsupported rates
error,"2023-11-14T22:27:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
error,2023-11-15T00:32:05.150Z hostapd: wlan0: STA 02:00:00:00:08:aa WPA: group key handshake timeout
error,2023-11-14T22:38:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:01:94
normal,2023-11-14T22:48:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T01:06:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
normal,2023-11-15T00:04:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:06:eb
error,2023-11-14T23:44:20.250Z hostapd: wlan0: STA 02:00:00:00:05:b1 rejected due to ACL deny list
error,2023-11-15T00:06:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,2023-11-15T01:30:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:19:55.000Z hostapd: wlan0: STA 02:00:00:00:07:e8 IEEE 802.11: authenticated
normal,2023-11-15T00:59:40.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:59:20.050Z hostapd: wlan0: STA 02:00:00:00:02:e1 IEEE 802.11: association denied due to unsupported rates
error,2023-11-14T22:47:35.450Z dnsmasq-dhcp[411]: no address available for 02:00:00:00:02:24
normal,2023-11-15T01:22:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0b:d4
error,2023-11-15T00:55:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
error,2023-11-14T23:37:20.200Z hostapd: wlan0: STA 02:00:00:00:05:41 SAE: authentication failed
error,2023-11-14T22:36:05.100Z hostapd: wlan0: STA 02:00:00:00:01:6a WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-14T22:37:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:01:84
error,2023-11-14T23:43:05.200Z kernel: wlan0: Michael MIC failure detected for STA 02:00:00:00:05:9a
normal,2023-11-14T23:02:20.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
error,2023-11-14T22:56:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
normal,2023-11-14T23:10:35.050Z hostapd: wlan0: STA 02:00:00:00:03:90 IEEE 802.11: associated (aid 1)
error,2023-11-14T22:56:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-15T00:00:25.200Z hostapd: wlan0: STA 02:00:00:00:06:b2 IEEE 802.11: deauthenticated due to inactivity
error,2023-11-15T00:48:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
error,2023-11-15T01:16:35.500Z dhclient[532]: No DHCPOFFERS received.
error,"2023-11-14T23:21:20.100Z hostapd: wlan0: STA 02:00:00:00:04:41 IEEE 802.11: denied association, too many stations"
normal,2023-11-14T23:08:35.050Z hostapd: wlan0: STA 02:00:00:00:03:70 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:49:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
normal,2023-11-15T00:45:10.000Z hostapd: wlan0: STA 02:00:00:00:09:7b IEEE 802.11: authenticated
error,2023-11-14T22:45:05.150Z hostapd: wlan0: STA 02:00:00:00:01:fa WPA: group key handshake timeout
normal,2023-11-15T00:25:00.000Z hostapd: wlan0: STA 02:00:00:00:08:39 IEEE 802.11: authenticated
error,2023-11-15T01:24:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
error,2023-11-14T23:24:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-14T22:27:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:00:e4 wrong network
error,2023-11-15T00:12:35.350Z hostapd: wlan0: STA 02:00:00:00:07:70 IEEE 802.11: deauthenticated due to local deauth request
error,2023-11-14T22:43:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:01:e4
normal,2023-11-15T00:47:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:09:a4
error,2023-11-14T23:49:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-14T23:37:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,2023-11-15T00:07:15.500Z hostapd: wlan0: STA 02:00:00:00:07:1c IEEE 802.1X: authentication failed - EAP timeout
normal,2023-11-14T23:22:45.150Z dhclient[532]: DHCPREQUEST on wlan0 to 02:11:22:33:44:55 port 67
normal,2023-11-14T23:49:30.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:05:ff
normal,2023-11-14T22:33:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:01:3b
normal,2023-11-14T23:07:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-15T00:43:25.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=3 locally_generated=1
error,2023-11-14T22:21:50.150Z hostapd: wlan0: STA 02:00:00:00:00:87 IEEE 802.11: disassociated due to excessive frame loss
normal,2023-11-14T22:27:55.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:00:e8
normal,2023-11-14T23:53:30.050Z hostapd: wlan0: STA 02:00:00:00:06:3f IEEE 802.11: associated (aid 1)
error,2023-11-15T01:28:35.500Z dhclient[532]: No DHCPOFFERS received.
error,2023-11-15T00:59:15.500Z hostapd: wlan0: STA 02:00:00:00:0a:5c IEEE 802.1X: authentication failed - EAP timeout
normal,2023-11-14T23:55:40.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:06:65
error,2023-11-15T00:27:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T23:22:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:04:4b
error,2023-11-14T22:55:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
normal,2023-11-14T23:41:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:05:7b
error,2023-11-14T22:55:50.150Z hostapd: wlan0: STA 02:00:00:00:02:a7 IEEE 802.11: disassociated due to excessive frame loss
normal,2023-11-14T23:48:30.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:05:ef
error,2023-11-14T23:10:35.350Z hostapd: wlan0: STA 02:00:00:00:03:90 IEEE 802.11: deauthenticated due to local deauth request
normal,2023-11-14T23:58:15.050Z hostapd: wlan0: STA 02:00:00:00:06:8c IEEE 802.11: associated (aid 1)
normal,2023-11-15T00:38:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:09:14
normal,2023-11-14T22:27:20.100Z hostapd: wlan0: STA 02:00:00:00:00:dd IEEE 802.11: associated (aid 2)
error,"2023-11-15T01:25:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-14T23:11:30.100Z hostapd: wlan0: STA 02:00:00:00:03:9f WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T23:26:35.050Z hostapd: wlan0: STA 02:00:00:00:04:94 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:13:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
error,2023-11-14T23:06:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
normal,2023-11-15T00:56:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:0a:36
error,2023-11-14T23:47:30.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T01:00:00.450Z kernel: wlan0: firmware crashed while processing association response
error,2023-11-15T01:20:40.350Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0b:b5
error,2023-11-14T23:29:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:10:00.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T00:02:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
error,2023-11-15T00:21:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-14T23:31:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,"2023-11-14T22:51:35.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SSID-TEMP-DISABLED id=0 ssid=""LabWiFi"" auth_failures=1 duration=10 reason=WRONG_KEY"
